ID,Type,Time,percent
LDL_Particles,Serum,8,16.16009296
LDL_1_Particles,Serum,2,-5.705327448
LDL_1_Particles,Serum,4,0.74956036
LDL_1_Particles,Serum,6,-5.326572994
LDL_1_Particles,Serum,8,-2.644316478
LDL_2_Particles,Serum,2,-3.975278796
LDL_2_Particles,Serum,4,-2.364747708
LDL_2_Particles,Serum,6,1.912531739
LDL_2_Particles,Serum,8,-2.719095171
LDL_3_Particles,Serum,2,1.871139505
LDL_3_Particles,Serum,4,4.111747086
LDL_3_Particles,Serum,6,11.23323266
LDL_3_Particles,Serum,8,7.78523805
LDL_4_Particles,Serum,2,9.486670413
LDL_4_Particles,Serum,4,11.14495526
LDL_4_Particles,Serum,6,19.19357777
LDL_4_Particles,Serum,8,18.20561592
LDL_5_Particles,Serum,2,16.14833408
LDL_5_Particles,Serum,4,24.51786773
LDL_5_Particles,Serum,6,26.87582547
LDL_5_Particles,Serum,8,36.12022015
LDL_6_Particles,Serum,2,13.39294633
LDL_6_Particles,Serum,4,26.42830861
LDL_6_Particles,Serum,6,19.82138764
LDL_6_Particles,Serum,8,38.76240201
TG_VLDL,Serum,2,5.221181338
TG_VLDL,Serum,4,11.76925187
TG_VLDL,Serum,6,11.54473698
TG_VLDL,Serum,8,16.33114637
TG_IDL,Serum,2,2.480658865
TG_IDL,Serum,4,9.793588976
TG_IDL,Serum,6,8.047169306
TG_IDL,Serum,8,12.36271434
TG_LDL,Serum,2,3.336844712
TG_LDL,Serum,4,12.89527315
TG_LDL,Serum,6,8.399972686
TG_LDL,Serum,8,15.91203609
TG_HDL,Serum,2,1.231777872
TG_HDL,Serum,4,10.56643544
TG_HDL,Serum,6,4.330810984
TG_HDL,Serum,8,12.04270285
CHOL_VLDL,Serum,2,2.038317304
CHOL_VLDL,Serum,4,13.90577295
CHOL_VLDL,Serum,6,4.891834623
CHOL_VLDL,Serum,8,13.88751538
CHOL_IDL,Serum,2,5.22529733
CHOL_IDL,Serum,4,19.32247381
CHOL_IDL,Serum,6,14.02503907
CHOL_IDL,Serum,8,24.09495835
fCHOL_VLDL,Serum,2,1.638723575
fCHOL_VLDL,Serum,4,8.549498914
fCHOL_VLDL,Serum,6,2.974557362
fCHOL_VLDL,Serum,8,9.081102738
fCHOL_IDL,Serum,2,5.389004306
fCHOL_IDL,Serum,4,18.45417479
fCHOL_IDL,Serum,6,14.15012779
fCHOL_IDL,Serum,8,23.83452077
fCHOL_LDL,Serum,2,4.170025151
fCHOL_LDL,Serum,4,11.02678344
fCHOL_LDL,Serum,6,11.50264345
fCHOL_LDL,Serum,8,15.4809641
fCHOL_HDL,Serum,2,3.835083471
fCHOL_HDL,Serum,4,11.93487621
fCHOL_HDL,Serum,6,9.131560806
fCHOL_HDL,Serum,8,14.98698435
PHOSL_VLDL,Serum,2,2.912792598
PHOSL_VLDL,Serum,4,5.275753422
PHOSL_VLDL,Serum,6,5.808319352
PHOSL_VLDL,Serum,8,7.259032725
PHOSL_IDL,Serum,2,6.48659508
PHOSL_IDL,Serum,4,14.31411725
PHOSL_IDL,Serum,6,16.84148469
PHOSL_IDL,Serum,8,21.9962349
PHOSL_LDL,Serum,2,3.96352624
PHOSL_LDL,Serum,4,7.294601091
PHOSL_LDL,Serum,6,10.65606187
PHOSL_LDL,Serum,8,12.27643964
PHOSL_HDL,Serum,2,1.9123813
PHOSL_HDL,Serum,4,3.782121444
PHOSL_HDL,Serum,6,6.119818684
PHOSL_HDL,Serum,8,8.028972625
ApoA1_HDL,Serum,2,2.701431929
ApoA1_HDL,Serum,4,6.326578489
ApoA1_HDL,Serum,6,7.761558934
ApoA1_HDL,Serum,8,11.46326738
ApoA2_HDL,Serum,2,4.024557635
ApoA2_HDL,Serum,4,6.390879482
ApoA2_HDL,Serum,6,10.42241417
ApoA2_HDL,Serum,8,13.81302596
ApoB_VLDL,Serum,2,0.160805425
ApoB_VLDL,Serum,4,2.268954068
ApoB_VLDL,Serum,6,1.225272093
ApoB_VLDL,Serum,8,3.766427313
ApoB_IDL,Serum,2,5.543648441
ApoB_IDL,Serum,4,13.86476338
ApoB_IDL,Serum,6,13.43663996
ApoB_IDL,Serum,8,19.77928693
ApoB_LDL,Serum,2,4.855458818
ApoB_LDL,Serum,4,10.54454914
ApoB_LDL,Serum,6,11.51292284
ApoB_LDL,Serum,8,16.15914911
TG_VLDL_1,Serum,2,6.900307829
TG_VLDL_1,Serum,4,6.513086899
TG_VLDL_1,Serum,6,12.85102867
TG_VLDL_1,Serum,8,11.04215297
TG_VLDL_2,Serum,2,4.088276337
TG_VLDL_2,Serum,4,18.47824342
TG_VLDL_2,Serum,6,11.58716563
TG_VLDL_2,Serum,8,21.39146515
TG_VLDL_3,Serum,2,5.425773925
TG_VLDL_3,Serum,4,21.30204491
TG_VLDL_3,Serum,6,14.87879995
TG_VLDL_3,Serum,8,26.66100157
TG_VLDL_4,Serum,2,3.552668218
TG_VLDL_4,Serum,4,10.28869147
TG_VLDL_4,Serum,6,9.712715244
TG_VLDL_4,Serum,8,16.93628044
TG_VLDL_5,Serum,2,-3.755622396
TG_VLDL_5,Serum,4,-7.669365951
TG_VLDL_5,Serum,6,-10.90114448
TG_VLDL_5,Serum,8,-14.07177281
CHOL_VLDL_1,Serum,2,1.510818812
CHOL_VLDL_1,Serum,4,7.989624466
CHOL_VLDL_1,Serum,6,2.137593208
CHOL_VLDL_1,Serum,8,6.938304105
CHOL_VLDL_2,Serum,2,3.06256154
CHOL_VLDL_2,Serum,4,22.233573
CHOL_VLDL_2,Serum,6,7.573516791
CHOL_VLDL_2,Serum,8,23.09399975
CHOL_VLDL_3,Serum,2,6.931583076
CHOL_VLDL_3,Serum,4,29.07708266
CHOL_VLDL_3,Serum,6,17.15717121
CHOL_VLDL_3,Serum,8,33.45650434
CHOL_VLDL_4,Serum,2,2.959266588
CHOL_VLDL_4,Serum,4,22.50203586
CHOL_VLDL_4,Serum,6,7.291035305
CHOL_VLDL_4,Serum,8,23.51689956
CHOL_VLDL_5,Serum,2,-21.05889574
CHOL_VLDL_5,Serum,4,-40.26209294
CHOL_VLDL_5,Serum,6,-59.94009393
CHOL_VLDL_5,Serum,8,-84.29915331
fCHOL_VLDL_1,Serum,2,5.664424375
fCHOL_VLDL_1,Serum,4,7.851517113
fCHOL_VLDL_1,Serum,6,11.11761878
fCHOL_VLDL_1,Serum,8,12.2567775
fCHOL_VLDL_2,Serum,2,2.779769799
fCHOL_VLDL_2,Serum,4,16.57581774
fCHOL_VLDL_2,Serum,6,8.997751642
fCHOL_VLDL_2,Serum,8,19.24183122
fCHOL_VLDL_3,Serum,2,5.211089103
fCHOL_VLDL_3,Serum,4,21.1520452
fCHOL_VLDL_3,Serum,6,13.88463895
fCHOL_VLDL_3,Serum,8,26.85208547
fCHOL_VLDL_4,Serum,2,3.706597044
fCHOL_VLDL_4,Serum,4,20.46801514
fCHOL_VLDL_4,Serum,6,11.02217299
fCHOL_VLDL_4,Serum,8,23.69868527
PHOSL_VLDL_1,Serum,2,5.437272605
PHOSL_VLDL_1,Serum,4,5.928441724
PHOSL_VLDL_1,Serum,6,11.4023899
PHOSL_VLDL_1,Serum,8,8.764993634
PHOSL_VLDL_2,Serum,2,4.812703786
PHOSL_VLDL_2,Serum,4,18.22829899
PHOSL_VLDL_2,Serum,6,12.38045315
PHOSL_VLDL_2,Serum,8,22.17748394
PHOSL_VLDL_3,Serum,2,6.64743038
PHOSL_VLDL_3,Serum,4,19.43057401
PHOSL_VLDL_3,Serum,6,17.79617793
PHOSL_VLDL_3,Serum,8,27.20298612
PHOSL_VLDL_4,Serum,2,3.117719962
PHOSL_VLDL_4,Serum,4,12.18742576
PHOSL_VLDL_4,Serum,6,7.815376234
PHOSL_VLDL_4,Serum,8,15.93730125
PHOSL_VLDL_5,Serum,2,-8.802718414
PHOSL_VLDL_5,Serum,4,-9.457463908
PHOSL_VLDL_5,Serum,6,-22.35210054
PHOSL_VLDL_5,Serum,8,-24.27975454
TG_LDL_1,Serum,2,-8.348180106
TG_LDL_1,Serum,4,-0.181280412
TG_LDL_1,Serum,6,-11.63280986
TG_LDL_1,Serum,8,-6.153222294
TG_LDL_2,Serum,2,8.029573249
TG_LDL_2,Serum,4,9.932134686
TG_LDL_2,Serum,6,11.5571052
TG_LDL_2,Serum,8,9.291398688
TG_LDL_3,Serum,2,-0.086258552
TG_LDL_3,Serum,4,0.853613276
TG_LDL_3,Serum,6,-0.428932605
TG_LDL_3,Serum,8,-1.056900743
TG_LDL_4,Serum,2,8.745442834
TG_LDL_4,Serum,4,24.77724864
TG_LDL_4,Serum,6,24.45312982
TG_LDL_4,Serum,8,26.61100456
TG_LDL_5,Serum,2,13.43017887
TG_LDL_5,Serum,4,28.04138323
TG_LDL_5,Serum,6,21.46163415
TG_LDL_5,Serum,8,34.77768635
TG_LDL_6,Serum,2,9.907639126
TG_LDL_6,Serum,4,16.17187226
TG_LDL_6,Serum,6,14.04414413
TG_LDL_6,Serum,8,25.28312002
CHOL_LDL_1,Serum,2,-6.110599045
CHOL_LDL_1,Serum,4,-0.626953154
CHOL_LDL_1,Serum,6,-5.156586813
CHOL_LDL_1,Serum,8,-3.788218216
CHOL_LDL_2,Serum,2,-4.241869038
CHOL_LDL_2,Serum,4,-4.881728329
CHOL_LDL_2,Serum,6,2.583355223
CHOL_LDL_2,Serum,8,-4.922010787
CHOL_LDL_3,Serum,2,-10.27999963
CHOL_LDL_3,Serum,4,-9.172168773
CHOL_LDL_3,Serum,6,12.17446826
CHOL_LDL_3,Serum,8,7.464126315
CHOL_LDL_4,Serum,2,9.66599472
CHOL_LDL_4,Serum,4,7.7388676
CHOL_LDL_4,Serum,6,19.71822448
CHOL_LDL_4,Serum,8,15.73095765
CHOL_LDL_5,Serum,2,16.78446035
CHOL_LDL_5,Serum,4,23.46150215
CHOL_LDL_5,Serum,6,28.10572672
CHOL_LDL_5,Serum,8,35.8665331
CHOL_LDL_6,Serum,2,15.33616777
CHOL_LDL_6,Serum,4,25.98927891
CHOL_LDL_6,Serum,6,23.377545
CHOL_LDL_6,Serum,8,32.38153149
fCHOL_LDL_1,Serum,2,-3.650558485
fCHOL_LDL_1,Serum,4,6.987641665
fCHOL_LDL_1,Serum,6,0.290714165
fCHOL_LDL_1,Serum,8,6.179220457
fCHOL_LDL_2,Serum,2,-1.261012841
fCHOL_LDL_2,Serum,4,3.697657252
fCHOL_LDL_2,Serum,6,6.631500462
fCHOL_LDL_2,Serum,8,6.144670766
fCHOL_LDL_3,Serum,2,2.277702369
fCHOL_LDL_3,Serum,4,6.623161977
fCHOL_LDL_3,Serum,6,10.61353977
fCHOL_LDL_3,Serum,8,10.91295888
fCHOL_LDL_4,Serum,2,8.933002833
fCHOL_LDL_4,Serum,4,10.77158217
fCHOL_LDL_4,Serum,6,18.14618834
fCHOL_LDL_4,Serum,8,18.35928577
fCHOL_LDL_5,Serum,2,14.08348272
fCHOL_LDL_5,Serum,4,22.9229169
fCHOL_LDL_5,Serum,6,24.27644781
fCHOL_LDL_5,Serum,8,33.86043703
fCHOL_LDL_6,Serum,2,13.27459186
fCHOL_LDL_6,Serum,4,32.62529682
fCHOL_LDL_6,Serum,6,23.60313045
fCHOL_LDL_6,Serum,8,43.32402896
PHOSL_LDL_1,Serum,2,-6.279761683
PHOSL_LDL_1,Serum,4,-1.619696936
PHOSL_LDL_1,Serum,6,-6.145820297
PHOSL_LDL_1,Serum,8,-5.479054263
PHOSL_LDL_2,Serum,2,-3.973192412
PHOSL_LDL_2,Serum,4,-5.029299345
PHOSL_LDL_2,Serum,6,1.329238472
PHOSL_LDL_2,Serum,8,-5.720189636
PHOSL_LDL_3,Serum,2,1.760553028
PHOSL_LDL_3,Serum,4,3.220763828
PHOSL_LDL_3,Serum,6,10.88353777
PHOSL_LDL_3,Serum,8,6.782410809
PHOSL_LDL_4,Serum,2,9.220199758
PHOSL_LDL_4,Serum,4,7.346522502
PHOSL_LDL_4,Serum,6,18.48470294
PHOSL_LDL_4,Serum,8,14.76725387
PHOSL_LDL_5,Serum,2,15.64448967
PHOSL_LDL_5,Serum,4,22.17778855
PHOSL_LDL_5,Serum,6,26.52629461
PHOSL_LDL_5,Serum,8,33.72934588
PHOSL_LDL_6,Serum,2,13.71238204
PHOSL_LDL_6,Serum,4,22.21389336
PHOSL_LDL_6,Serum,6,21.04724407
PHOSL_LDL_6,Serum,8,35.30636953
ApoB_LDL_1,Serum,2,-5.708912305
ApoB_LDL_1,Serum,4,0.739184371
ApoB_LDL_1,Serum,6,-5.334381455
ApoB_LDL_1,Serum,8,-2.64737981
ApoB_LDL_2,Serum,2,-3.964370976
ApoB_LDL_2,Serum,4,-2.355440556
ApoB_LDL_2,Serum,6,1.926287365
ApoB_LDL_2,Serum,8,-2.713469833
ApoB_LDL_3,Serum,2,1.883518068
ApoB_LDL_3,Serum,4,4.104765382
ApoB_LDL_3,Serum,6,11.22023031
ApoB_LDL_3,Serum,8,7.785083746
ApoB_LDL_4,Serum,2,9.488287091
ApoB_LDL_4,Serum,4,11.15363459
ApoB_LDL_4,Serum,6,19.19954998
ApoB_LDL_4,Serum,8,18.21152955
ApoB_LDL_5,Serum,2,16.14429881
ApoB_LDL_5,Serum,4,24.51829118
ApoB_LDL_5,Serum,6,26.86367265
ApoB_LDL_5,Serum,8,36.11771401
ApoB_LDL_6,Serum,2,13.39984186
ApoB_LDL_6,Serum,4,26.42944427
ApoB_LDL_6,Serum,6,19.82280801
ApoB_LDL_6,Serum,8,38.76290124
TG_HDL_1,Serum,2,0.654663907
TG_HDL_1,Serum,4,11.04253701
TG_HDL_1,Serum,6,5.130760081
TG_HDL_1,Serum,8,14.0479642
TG_HDL_2,Serum,2,4.424983492
TG_HDL_2,Serum,4,12.09806966
TG_HDL_2,Serum,6,9.420213815
TG_HDL_2,Serum,8,15.38655648
TG_HDL_3,Serum,2,2.308528298
TG_HDL_3,Serum,4,11.10185892
TG_HDL_3,Serum,6,6.015388812
TG_HDL_3,Serum,8,13.84936692
TG_HDL_4,Serum,2,-1.423880388
TG_HDL_4,Serum,4,4.127366806
TG_HDL_4,Serum,6,-2.756293812
TG_HDL_4,Serum,8,2.209674562
CHOL_HDL_1,Serum,2,2.562882806
CHOL_HDL_1,Serum,4,5.443166154
CHOL_HDL_1,Serum,6,9.772500215
CHOL_HDL_1,Serum,8,11.56709284
CHOL_HDL_2,Serum,2,5.033282865
CHOL_HDL_2,Serum,4,1.691998224
CHOL_HDL_2,Serum,6,11.17657814
CHOL_HDL_2,Serum,8,9.439754413
CHOL_HDL_3,Serum,2,3.459621945
CHOL_HDL_3,Serum,4,4.158920445
CHOL_HDL_3,Serum,6,9.383998289
CHOL_HDL_3,Serum,8,11.10328777
CHOL_HDL_4,Serum,2,0.463767624
CHOL_HDL_4,Serum,4,-0.066034908
CHOL_HDL_4,Serum,6,2.731494362
CHOL_HDL_4,Serum,8,4.068176102
fCHOL_HDL_1,Serum,2,6.850905856
fCHOL_HDL_1,Serum,4,16.30303335
fCHOL_HDL_1,Serum,6,16.07890848
fCHOL_HDL_1,Serum,8,22.24228129
fCHOL_HDL_2,Serum,2,7.200158939
fCHOL_HDL_2,Serum,4,17.04118559
fCHOL_HDL_2,Serum,6,16.87522975
fCHOL_HDL_2,Serum,8,23.66087793
fCHOL_HDL_3,Serum,2,6.75141129
fCHOL_HDL_3,Serum,4,19.38251718
fCHOL_HDL_3,Serum,6,16.20061154
fCHOL_HDL_3,Serum,8,25.72884973
fCHOL_HDL_4,Serum,2,3.584969906
fCHOL_HDL_4,Serum,4,17.56561977
fCHOL_HDL_4,Serum,6,9.970104898
fCHOL_HDL_4,Serum,8,22.07441218
PHOSL_HDL_1,Serum,2,2.905251441
PHOSL_HDL_1,Serum,4,7.412582133
PHOSL_HDL_1,Serum,6,9.752479176
PHOSL_HDL_1,Serum,8,12.46354604
PHOSL_HDL_2,Serum,2,4.26407573
PHOSL_HDL_2,Serum,4,2.768177115
PHOSL_HDL_2,Serum,6,9.777001203
PHOSL_HDL_2,Serum,8,8.954054536
PHOSL_HDL_3,Serum,2,2.432698291
PHOSL_HDL_3,Serum,4,4.57233941
PHOSL_HDL_3,Serum,6,7.720185319
PHOSL_HDL_3,Serum,8,9.989006054
PHOSL_HDL_4,Serum,2,0.104784709
PHOSL_HDL_4,Serum,4,1.067851259
PHOSL_HDL_4,Serum,6,1.600461208
PHOSL_HDL_4,Serum,8,3.41053411
ApoA1_HDL_1,Serum,2,4.385107865
ApoA1_HDL_1,Serum,4,10.7790049
ApoA1_HDL_1,Serum,6,11.19245842
ApoA1_HDL_1,Serum,8,15.92424719
ApoA1_HDL_2,Serum,2,3.287976786
ApoA1_HDL_2,Serum,4,3.670370172
ApoA1_HDL_2,Serum,6,8.411915909
ApoA1_HDL_2,Serum,8,9.706555997
ApoA1_HDL_3,Serum,2,2.437416516
ApoA1_HDL_3,Serum,4,4.379083259
ApoA1_HDL_3,Serum,6,7.236666406
ApoA1_HDL_3,Serum,8,9.496311917
ApoA1_HDL_4,Serum,2,1.223042458
ApoA1_HDL_4,Serum,4,4.057281223
ApoA1_HDL_4,Serum,6,4.191014781
ApoA1_HDL_4,Serum,8,7.983486418
ApoA2_HDL_1,Serum,2,6.985229586
ApoA2_HDL_1,Serum,4,12.95641901
ApoA2_HDL_1,Serum,6,16.97797918
ApoA2_HDL_1,Serum,8,20.85178768
ApoA2_HDL_2,Serum,2,7.007198849
ApoA2_HDL_2,Serum,4,9.060972212
ApoA2_HDL_2,Serum,6,17.30344102
ApoA2_HDL_2,Serum,8,18.73873652
ApoA2_HDL_3,Serum,2,5.413041943
ApoA2_HDL_3,Serum,4,8.180278822
ApoA2_HDL_3,Serum,6,13.78581272
ApoA2_HDL_3,Serum,8,15.98965145
ApoA2_HDL_4,Serum,2,1.843844436
ApoA2_HDL_4,Serum,4,4.300276443
ApoA2_HDL_4,Serum,6,5.843270052
ApoA2_HDL_4,Serum,8,10.22168771
alanine,LiHep,2,12.45332698
alanine,LiHep,4,15.5738381
alanine,LiHep,6,22.47754512
alanine,LiHep,8,28.64362768
creatinine,LiHep,2,1.141491437
creatinine,LiHep,4,12.17028676
creatinine,LiHep,6,10.25413496
creatinine,LiHep,8,17.17233669
glutamine,LiHep,2,2.043954972
glutamine,LiHep,4,23.44672199
glutamine,LiHep,6,30.88525632
glutamine,LiHep,8,37.40820725
glycine,LiHep,2,8.466671009
glycine,LiHep,4,20.89788724
glycine,LiHep,6,37.99754211
glycine,LiHep,8,34.28940843
histidine,LiHep,2,-3.494454041
histidine,LiHep,4,10.56443071
histidine,LiHep,6,23.67437085
histidine,LiHep,8,29.52831086
isoleucine,LiHep,2,17.07451264
isoleucine,LiHep,4,25.32166539
isoleucine,LiHep,6,28.37190021
isoleucine,LiHep,8,35.4461767
leucine,LiHep,2,7.949508156
leucine,LiHep,4,12.80439033
leucine,LiHep,6,19.17362512
leucine,LiHep,8,22.44428313
lysine,LiHep,2,-1.782577769
lysine,LiHep,4,7.631477192
lysine,LiHep,6,17.5829936
lysine,LiHep,8,17.46555523
phenylalanine,LiHep,2,-5.129725882
phenylalanine,LiHep,4,0.197469708
phenylalanine,LiHep,6,-2.345246941
phenylalanine,LiHep,8,7.245448411
tyrosine,LiHep,2,11.69818566
tyrosine,LiHep,4,19.67607762
tyrosine,LiHep,6,24.8584845
tyrosine,LiHep,8,26.52652606
valine,LiHep,2,12.09542776
valine,LiHep,4,24.04926534
valine,LiHep,6,25.37362082
valine,LiHep,8,31.27623471
citric_acid,LiHep,2,-4.052218877
citric_acid,LiHep,4,-3.042572909
citric_acid,LiHep,6,8.658978802
citric_acid,LiHep,8,12.09768299
lactic_acid,LiHep,2,-4.867887397
lactic_acid,LiHep,4,-18.53432569
lactic_acid,LiHep,6,-22.07840372
lactic_acid,LiHep,8,-25.81257471
acetone,LiHep,2,-33.00760976
acetone,LiHep,4,26.25327537
acetone,LiHep,6,10.1247121
acetone,LiHep,8,-3.11449493
pyruvic_acid,LiHep,2,21.76731378
pyruvic_acid,LiHep,4,34.72157411
pyruvic_acid,LiHep,6,30.87647653
pyruvic_acid,LiHep,8,32.50479164
glucose,LiHep,2,9.235627965
glucose,LiHep,4,24.84622829
glucose,LiHep,6,37.35850321
glucose,LiHep,8,48.26865518
TG,LiHep,2,-0.948054629
TG,LiHep,4,1.318661593
TG,LiHep,6,1.793709974
TG,LiHep,8,1.722681464
CHOL,LiHep,2,2.379513144
CHOL,LiHep,4,6.853504683
CHOL,LiHep,6,9.90365277
CHOL,LiHep,8,12.13866572
LDL_CHOL,LiHep,2,2.671020538
LDL_CHOL,LiHep,4,6.469608266
LDL_CHOL,LiHep,6,9.490748846
LDL_CHOL,LiHep,8,13.14328773
HDL_CHOL,LiHep,2,7.720603324
HDL_CHOL,LiHep,4,8.549017737
HDL_CHOL,LiHep,6,13.22920381
HDL_CHOL,LiHep,8,16.68289696
ApoA1,LiHep,2,3.056711757
ApoA1,LiHep,4,5.966488645
ApoA1,LiHep,6,9.562860338
ApoA1,LiHep,8,11.24085087
ApoA2,LiHep,2,4.884877472
ApoA2,LiHep,4,8.288758383
ApoA2,LiHep,6,14.02625132
ApoA2,LiHep,8,16.74320181
ApoB100,LiHep,2,-2.697006748
ApoB100,LiHep,4,2.01392384
ApoB100,LiHep,6,2.936559439
ApoB100,LiHep,8,3.840599043
LDL_CHOL_HDL_CHOL,LiHep,2,-2.899689909
LDL_CHOL_HDL_CHOL,LiHep,4,-0.384662166
LDL_CHOL_HDL_CHOL,LiHep,6,-1.725848346
LDL_CHOL_HDL_CHOL,LiHep,8,-0.52455026
Apo.B100_ApoA1,LiHep,2,-3.931310598
Apo.B100_ApoA1,LiHep,4,-2.38744884
Apo.B100_ApoA1,LiHep,6,-4.9269085
Apo.B100_ApoA1,LiHep,8,-4.873197414
Total_Particles_ApoB,LiHep,2,-2.697081541
Total_Particles_ApoB,LiHep,4,2.012775552
Total_Particles_ApoB,LiHep,6,2.937136507
Total_Particles_ApoB,LiHep,8,3.84082183
VLDL_Particles,LiHep,2,-3.06885699
VLDL_Particles,LiHep,4,-2.932915182
VLDL_Particles,LiHep,6,-3.805874891
VLDL_Particles,LiHep,8,-4.935776733
IDL_Particles,LiHep,2,-1.859900401
IDL_Particles,LiHep,4,3.415145011
IDL_Particles,LiHep,6,5.699936859
IDL_Particles,LiHep,8,5.589722548
LDL_Particles,LiHep,2,-1.173640066
LDL_Particles,LiHep,4,3.963678946
LDL_Particles,LiHep,6,5.820150509
LDL_Particles,LiHep,8,7.994104523
LDL_1_Particles,LiHep,2,-1.849163302
LDL_1_Particles,LiHep,4,-0.194601047
LDL_1_Particles,LiHep,6,-0.508545906
LDL_1_Particles,LiHep,8,-3.216498955
LDL_2_Particles,LiHep,2,1.216162108
LDL_2_Particles,LiHep,4,-3.5403323
LDL_2_Particles,LiHep,6,-3.077832629
LDL_2_Particles,LiHep,8,-2.225364566
LDL_3_Particles,LiHep,2,4.467894589
LDL_3_Particles,LiHep,4,3.665947432
LDL_3_Particles,LiHep,6,6.432795092
LDL_3_Particles,LiHep,8,9.107264692
LDL_4_Particles,LiHep,2,2.597913369
LDL_4_Particles,LiHep,4,3.417087552
LDL_4_Particles,LiHep,6,3.902384881
LDL_4_Particles,LiHep,8,8.184307736
LDL_5_Particles,LiHep,2,-5.55522052
LDL_5_Particles,LiHep,4,5.010508999
LDL_5_Particles,LiHep,6,7.372573554
LDL_5_Particles,LiHep,8,12.03469852
LDL_6_Particles,LiHep,2,-5.316684252
LDL_6_Particles,LiHep,4,11.93444185
LDL_6_Particles,LiHep,6,17.46840344
LDL_6_Particles,LiHep,8,19.25091463
TG_VLDL,LiHep,2,0.973874764
TG_VLDL,LiHep,4,5.083191195
TG_VLDL,LiHep,6,8.333086272
TG_VLDL,LiHep,8,10.27008133
TG_IDL,LiHep,2,2.409905094
TG_IDL,LiHep,4,6.303311243
TG_IDL,LiHep,6,10.13635894
TG_IDL,LiHep,8,13.10539907
TG_LDL,LiHep,2,-9.537218355
TG_LDL,LiHep,4,-8.434201233
TG_LDL,LiHep,6,-11.86612227
TG_LDL,LiHep,8,-17.06396742
TG_HDL,LiHep,2,-7.954814796
TG_HDL,LiHep,4,-10.21674468
TG_HDL,LiHep,6,-13.60800682
TG_HDL,LiHep,8,-19.37848766
CHOL_VLDL,LiHep,2,-8.810280017
CHOL_VLDL,LiHep,4,-2.1544066
CHOL_VLDL,LiHep,6,-3.559592925
CHOL_VLDL,LiHep,8,-6.948100816
CHOL_IDL,LiHep,2,-5.058585301
CHOL_IDL,LiHep,4,4.3799805
CHOL_IDL,LiHep,6,5.260177909
CHOL_IDL,LiHep,8,4.488441911
fCHOL_VLDL,LiHep,2,-4.993885341
fCHOL_VLDL,LiHep,4,-2.020973596
fCHOL_VLDL,LiHep,6,-3.818497763
fCHOL_VLDL,LiHep,8,-6.020458905
fCHOL_IDL,LiHep,2,-3.429389014
fCHOL_IDL,LiHep,4,5.242832435
fCHOL_IDL,LiHep,6,7.031456056
fCHOL_IDL,LiHep,8,6.639743157
fCHOL_LDL,LiHep,2,0.230007099
fCHOL_LDL,LiHep,4,4.756899837
fCHOL_LDL,LiHep,6,6.658634572
fCHOL_LDL,LiHep,8,8.2707227
fCHOL_HDL,LiHep,2,0.787824597
fCHOL_HDL,LiHep,4,5.087302987
fCHOL_HDL,LiHep,6,7.14849882
fCHOL_HDL,LiHep,8,6.761579434
PHOSL_VLDL,LiHep,2,-0.049261651
PHOSL_VLDL,LiHep,4,2.880497159
PHOSL_VLDL,LiHep,6,4.70560099
PHOSL_VLDL,LiHep,8,6.481961552
PHOSL_IDL,LiHep,2,5.200082293
PHOSL_IDL,LiHep,4,11.64132872
PHOSL_IDL,LiHep,6,18.26127401
PHOSL_IDL,LiHep,8,21.60310069
PHOSL_LDL,LiHep,2,1.960675304
PHOSL_LDL,LiHep,4,5.015508175
PHOSL_LDL,LiHep,6,7.632845327
PHOSL_LDL,LiHep,8,10.58368921
PHOSL_HDL,LiHep,2,4.81158901
PHOSL_HDL,LiHep,4,6.737030225
PHOSL_HDL,LiHep,6,11.54515144
PHOSL_HDL,LiHep,8,13.20353738
ApoA1_HDL,LiHep,2,2.987757422
ApoA1_HDL,LiHep,4,4.607054762
ApoA1_HDL,LiHep,6,7.842805676
ApoA1_HDL,LiHep,8,9.471681489
ApoA2_HDL,LiHep,2,4.533542541
ApoA2_HDL,LiHep,4,7.639200136
ApoA2_HDL,LiHep,6,12.97784059
ApoA2_HDL,LiHep,8,15.73313918
ApoB_VLDL,LiHep,2,-3.08671853
ApoB_VLDL,LiHep,4,-2.923100505
ApoB_VLDL,LiHep,6,-3.807400504
ApoB_VLDL,LiHep,8,-4.909542972
ApoB_IDL,LiHep,2,-1.88862518
ApoB_IDL,LiHep,4,3.403683739
ApoB_IDL,LiHep,6,5.676370224
ApoB_IDL,LiHep,8,5.572474567
ApoB_LDL,LiHep,2,-1.173275089
ApoB_LDL,LiHep,4,3.962837615
ApoB_LDL,LiHep,6,5.818470253
ApoB_LDL,LiHep,8,7.994654732
TG_VLDL_1,LiHep,2,4.667564289
TG_VLDL_1,LiHep,4,6.300424342
TG_VLDL_1,LiHep,6,9.181106561
TG_VLDL_1,LiHep,8,12.63781993
TG_VLDL_2,LiHep,2,-3.583489166
TG_VLDL_2,LiHep,4,3.620814759
TG_VLDL_2,LiHep,6,7.520384287
TG_VLDL_2,LiHep,8,8.15538379
TG_VLDL_3,LiHep,2,-4.585776668
TG_VLDL_3,LiHep,4,2.102078625
TG_VLDL_3,LiHep,6,6.159621456
TG_VLDL_3,LiHep,8,6.046835759
TG_VLDL_4,LiHep,2,1.484260948
TG_VLDL_4,LiHep,4,5.00216396
TG_VLDL_4,LiHep,6,9.410617011
